1600双包住精装修两居，全天采光!, 燕顺路租房,1600,http://bj.ganji.com/fang1/2636273708x.htm
为你而选为你为家 慧谷阳光西朝向一居 家私齐 拎包入住 精装,慧谷阳光,7500,http://bj.ganji.com/fang1/2525386069x.htm
果园小区紧邻小物美 交通便利 980沿线,果园小区,1300,http://bj.ganji.com/fang1/2546754664x.htm
长安小区 精装修 购物方便 交通便利,长安小区,900,http://bj.ganji.com/fang1/2549306098x.htm
为你而选为你为家 望京西园一区 东南向两居室家电齐 拎包入住,望京西园一区,6800,http://bj.ganji.com/fang1/2458366448x.htm
"个人转租,租金月付,需要的抓紧", 大屯租房,2600,http://bj.ganji.com/fang3/2569194097x.htm
南北通透90平大两居 门头馨园 带电梯 六层采光好 看房提前,门头馨园,5500,http://bj.ganji.com/fang1/2424397377x.htm
精装两居可居住可办公，随时看房,北京城建·福润四季,3500,http://bj.ganji.com/fang1/2536957044x.htm
为你而选为你为家 地铁边集中供暖有钥匙随时看房,首开智慧社,6500,http://bj.ganji.com/fang1/2521229169x.htm
出租 地铁6号线 草房站 V中心 天街 华联 次卧 随时看房,北辰福第二号院,1700,http://bj.ganji.com/fang3/2549779822x.htm
急急急！碧水庄园A区 精装修 带花园400平 拎包入住 超值,碧水庄园,22000,http://bj.ganji.com/fang1/2352989840x.htm
清河安宁庄小米公司五彩城附近南向开间个人直租(中介勿扰), 清河租房,4500,http://bj.ganji.com/fang1/2561246085x.htm
龙湖花园，南北通透，看房方便，家电齐全！,龙湖花园,2500,http://bj.ganji.com/fang1/2537461840x.htm
润枫领尚主卧出租，精装修，无，中，介，费, 次渠租房,1200,http://bj.ganji.com/fang3/2569147007x.htm
出租 天洋城 正规一居室 家电家具齐全有钥匙随时看房,天洋城,1500,http://bj.ganji.com/fang1/2330363359x.htm
首科花苑 豪华大5居 谁住谁牛逼 交通便 环境好 好好好好,首科花园D区,15000,http://bj.ganji.com/fang1/2383116001x.htm
康营家园14区精选两居出租地理位置优越钥匙在手随时看房,康营小区,4000,http://bj.ganji.com/fang1/2446694703x.htm
"公寓,首次出租", 张家湾租房,120000,http://bj.ganji.com/fang1/2652261788x.htm
主卧带独立卫生间 常营地铁 个人租无, 常营租房,2500,http://bj.ganji.com/fang3/2559367446x.htm
"公寓直租,绝非中介,诚心,客户至上,服务到位!", 宋家庄租房,2600,http://bj.ganji.com/fang1/2561245905x.htm
观林阁带电梯带燃气1居室出租家具齐全拎包入住.,观林阁,3000,http://bj.ganji.com/fang1/2601076232x.htm
温馨家园一居，1800中装全齐，随时看房,温馨家园(亦庄),1800,http://bj.ganji.com/fang1/2516468412x.htm
6号线北关地铁东阁雅舍紧邻八里桥市场万达朝南采光好面积大,东阁雅舍,1250,http://bj.ganji.com/fang3/2526436629x.htm
燕西台 联排边户 带车库带花园 欧式装修 可拎包入住,燕西台,40000,http://bj.ganji.com/fang1/2540826000x.htm
无忧月付随时看房次渠敬园小区拎包入住男女不限正规卧室,敬园小区,880,http://bj.ganji.com/fang3/2526603810x.htm
个人出租 中介勿扰!, 呼家楼租房,7500,http://bj.ganji.com/fang1/2368854758x.htm
业主直租 中关村南大街40号院精装2居整租, 白石桥租房,7000,http://bj.ganji.com/fang1/2652261566x.htm
(值得一看)临近地铁 精装修 家具家电全齐 随时看房入住, 沙河镇租房,3100,http://bj.ganji.com/fang1/2501278719x.htm
可月付 甩租 梨园 蓝岛大厦旁 两家合租 精装主卧带阳台,云景里小区,1150,http://bj.ganji.com/fang3/2486456812x.htm
为你而选为你为家 本四区 南北通透大三居 采光充足,天通苑本四区,6000,http://bj.ganji.com/fang1/2497825498x.htm
东方银座 工体北路 东四十条地铁 附近公寓合租,东直门外大街,500,http://bj.ganji.com/fang3/1770945076x.htm
精品房源 超低价格 家电全齐 拎包入住 随时看房,兴水家园,2700,http://bj.ganji.com/fang1/2538874074x.htm
金来公寓 刘庄 1室1厅 51 平 永葆健职工家属院, 北关环岛租房,1900,http://bj.ganji.com/fang1/2652247352x.htm
"单间公寓,低价出租,押一付一,可单租可承包,可办理居住证!!", 不限租房,500,http://bj.ganji.com/fang1/2582980283x.htm
房山区良乡南肖庄村, 良乡租房,200,http://bj.ganji.com/fang1/2648028335x.htm
直租!金台路两室一厅次卧出租!, 甜水园租房,2600,http://bj.ganji.com/fang3/2542795119x.htm
名佳花园二区出租房屋, 北七家租房,4000,http://bj.ganji.com/fang1/2545023354x.htm
【自如友家】石景山区石景山其它西山奥园4居室-南卧,西山奥园,1430,http://bj.ganji.com/fang3/1895737223x.htm
【自如友家】朝阳区垡头垡头北里2居室-南卧,垡头北里,2190,http://bj.ganji.com/fang3/1895736881x.htm
中关村商圈 远中悦来精装两居出租 紧邻微软新东方 可短租,远中悦莱国际酒店公寓,10500,http://bj.ganji.com/fang1/2558106126x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-It5zod1nUitsty_CHTEDhBSfPeLMnkYQ08JaSncgafca-QUc6hx4JL6RXwxOpWeaj4UwSZrSwzvECHxHhx7xengA&trackkey=c44c7ac9372cd4da5dc8c085cd38e0b8
为你而选为你为家 车公庄西路38号院 电梯房 拎包入住,车公庄西路38号院,7000,http://bj.ganji.com/fang1/2644602893x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itc-lLDtDrfZe75UN8_HP_FEF7Swu4NrQRCqIvC6mtpgVXdUdwcblOUmt8GFtgjQGbsF0_CC_QQPFrfBhbYI0Bm-7hi04Sslop&trackkey=5ac725e0fe5a0923d5481391a6720315
小西天北邮北师大学院南路精装南北二居 可月付装修好楼层低,学院南路乙12号院,6390,http://bj.ganji.com/fang1/2547701026x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itb7W4R-_Zqsly_CHTEDhBSa2qjbB-5DYoZHbaiMsGyU-QUc6hx4JL6Xyw7hh8NxxwUwSZrSwzvEBnfkidH-1zew&trackkey=2ae8fcc349c28b91a19e83021f64f603
为你而选为你为家 中信锦园东西通透两居 看房方便有钥匙 空房,中信锦园,12000,http://bj.ganji.com/fang1/2523893308x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItDptBtDeYAKJYdtZgunq8u_PeLMnkYQ08lL0Ec1O5e2aQUc6hx4JL6e-q4NRFa34MUwSZrSwzvEBjRuhZbQdbEw&trackkey=9622dbce4ee9b3a07acb94c93eeec3e1
为你而选为你为家 华茂国际公寓 精装一居 为你而来,国贸华贸国际公寓,13000,http://bj.ganji.com/fang1/2551473732x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItR9Kcz4nLvSfRk0FBiAG09EF7Swu4NrQRBwnPZCFv-_ZXdUdwcblOUkBm1qZF1xG-sF0_CC_QQPFAZtamRdcRvu7hi04Sslop&trackkey=6d730ec7ee969afd07ef87b529066d42
押一付一、魏公村地铁站附近、堵门独户独立卫生间没有厨房随时看,魏公村9号院,3300,http://bj.ganji.com/fang1/2543945533x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItZX5cmYeDRnRNz19P-JBkw6OJxzntlkvq9mohoiNWyvuQUc6hx4JL6VqWmALS6VnWUwSZrSwzvEA8OnfwHTFF5w&trackkey=5d7146b7a5571ac6b90ea8013acf0fcd
四惠爱这城双卫全南大两居拎包住 都会华庭东恒时代远洋天地随时,爱这城二期,9000,http://bj.ganji.com/fang1/2538019443x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itbv_frW1h2BhI5HkwejowWvPeLMnkYQ087sWc3cd6IhqQUc6hx4JL6ZY3b-UZYVvW2CdAyBmmPmWWN2_lGWFb1mzf6nbWJEzb&trackkey=79974847075bd3bfbcc1816b8288ca4b
13号线柳芳 国展 和平东桥 光熙家园 和平街精装2居出租,和平街十五区,5600,http://bj.ganji.com/fang1/2649047480x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItXs7Snps5L0FOW1-D_yBa5smIoCqUoclQTKBJtAfLmViQUc6hx4JL6ZlGNU9hkoFtUwSZrSwzvECYKHvGAuJnjQ&trackkey=21bba7b8483b7eebb34f21d167a813ca
为你而选为你为家 精装修 高层 看房方便 诚意出租, 朝外租房,55000,http://bj.ganji.com/fang1/2642621810x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItgOXgjdLg7Vi_F5Z9GCI29vPeLMnkYQ08qVaaIdbrWTyQUc6hx4JL6VXJ9aPhCqjMUwSZrSwzvEDizmrX7qdv4g&trackkey=fada7970335e18ef5b1ebba8599cc47b
有钥匙房源，随时可看，东亚上北1室诚心出租,东亚上北中心,4300,http://bj.ganji.com/fang1/2561034753x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-IteQTcc5JO_hPLNy11LNfRHQKGJy_rVr5fUQ5Ua7FhYrGQUc6hx4JL6aIhWSIC44vzUwSZrSwzvEChvjY1B9pxkA&trackkey=12c556c737a30c2d27f1be16c8176ea1
为你而选为你为家 积水潭地铁 五月华庭精装一居电梯房,五月华庭,4700,http://bj.ganji.com/fang1/2568321766x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItnPFNPmnhrpMEBgH01O44V_PeLMnkYQ08SchC5h6Rq1aQUc6hx4JL6ULVArMWk5cE2CdAyBmmPmVC1QKzFpOXBGzf6nbWJEzb&trackkey=143342fdcf1c02a29ffde776acd5c955
为你而选为你为家 新街口 冠英园南北两居室 带电梯,冠英园小区,13000,http://bj.ganji.com/fang1/2561568787x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-It6d4AmHeWWl3kthUWDvKOrPPeLMnkYQ08MtgyoSd0gsGQUc6hx4JL6ZnRwTrJ1JAHUwSZrSwzvEAfnHxYraB1jw&trackkey=b155b0f1b75b98cfd11ef5aff8ace9d0
青塔 岳各庄 梅市口路 珠江峰景精装全齐三室两厅两卫随时看房,珠江峰景,6000,http://bj.ganji.com/fang1/2529044215x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItekeB4RMTiB7mhvG5KBbrABWktHlinaC8HNlgRQdJd4WQUc6hx4JL6ajs7fUAgGld2CdAyBmmPmWo7O31AIBpXWzf6nbWJEzb&trackkey=1d470c31f41e93e932be3af53184839f
邻近玉泉路地铁走路5到10分 婚房初次出租 家电齐全拎包入住,玉泉路11号院,4200,http://bj.ganji.com/fang1/2566185619x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItVUCbQmLwZ3j1kHh-psT5pq2qjbB-5DYo4pX17jnErhqQUc6hx4JL6X8n11bVbQCZsF0_CC_QQPFMFZn8E2EnCF66BJY5Wkql&trackkey=8e7fa31c4ff32e657754e18228f532a5
菜户营 万润风景朝南向温馨精装一居室 家私齐全 拎包入住,万润风景,3500,http://bj.ganji.com/fang1/2556211188x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItRlY4FtF-mnbFx0BUGR-tSPPeLMnkYQ08LAK1fKN3nDmQUc6hx4JL6eNgPJBTFW762CdAyBmmPmXjYDyQUxVu-mzf6nbWJEzb&trackkey=170be5c7469939574011dd18d6671f71
地铁6号线物资学院精装公寓独立厨卫一居可月付, 常营租房,1000,http://bj.ganji.com/fang1/2394753800x.htm
商住两用房屋出租, 花市租房,17000,http://bj.ganji.com/fang1/2534244867x.htm
"个人公寓房东直租,价格优惠,交通便利,", 十八里店租房,850,http://bj.ganji.com/fang1/2627113730x.htm
五道口西王庄 清华大学 王庄路矿业大学 精装一居 只此一套,西王庄小区,5000,http://bj.ganji.com/fang1/2568821773x.htm
"店长推荐!学院路 五道口 地铁房出租,居住舒适,干净整洁",北京语言大学宿舍,5500,http://bj.ganji.com/fang1/2651325632x.htm
管庄 远洋一方林语苑一居室 拎包入住,远洋一方林语苑,3600,http://bj.ganji.com/fang1/2560229994x.htm
宏福苑房源出租, 北七家租房,1200,http://bj.ganji.com/fang1/2523378946x.htm
南楼天竺新村 精品2居复式3600精装修 干净整洁拎包即住,天竺新村,3600,http://bj.ganji.com/fang1/2650310780x.htm
精装小两居 临近地铁 家具家电齐全 拎包入住,劲松二区,4300,http://bj.ganji.com/fang1/2650215836x.htm
(中介不租)北京朝阳区双井富力城A1座2615室开间, 双井租房,7500,http://bj.ganji.com/fang1/2545185115x.htm
明天城一居室精装修,明天第一城6号院,5000,http://bj.ganji.com/fang1/2565535438x.htm
干净舒适交通方便, 酒仙桥租房,11000,http://bj.ganji.com/fang1/2567174020x.htm
8090青年酒店式公寓 忆家.轻社区火爆招租中, 租房,2300,http://bj.ganji.com/fang1/2560034605x.htm
可以注册公司 精装修 四环辅路边上,紫熙台,17500,http://bj.ganji.com/fang1/2473956356x.htm
鹏润家园豪苑精装修写字楼, 白纸坊租房,26000,http://bj.ganji.com/fang1/2493902506x.htm
"告别合租,有怡公寓独立私密空间,可月付,安静整洁!", 国贸租房,3000,http://bj.ganji.com/fang1/2626793837x.htm
业主急租！金茂府39平开间、统一精装、全新家具、随时看房！,金茂府,8000,http://bj.ganji.com/fang1/2569242343x.htm
为你而选为你为家 杨庄小区 南北通透一居室 明厨明卫,杨庄小区,3300,http://bj.ganji.com/fang1/2538880026x.htm
三元桥燕莎三源里街新源街顺源里精装主卧wifi入户随时入住,三源里街,3630,http://bj.ganji.com/fang3/2608241858x.htm
垡头欢乐谷7号线翠成馨园精品优化间南向拎包入住看房随时可短租,翠成馨园,900,http://bj.ganji.com/fang1/2493163626x.htm
三元桥国展10号线 温馨大主卧 低价出租 随时看 适合单身,曙光西里,3000,http://bj.ganji.com/fang1/2561105364x.htm
为你而选为你为家 鸿坤理想城礼域府精装修复式南向两居温馨舒适,鸿坤理想城礼域府,5500,http://bj.ganji.com/fang1/2561105724x.htm
石景苑 近地铁 免费Wifi 双周保洁 无,石景苑,1290,http://bj.ganji.com/fang3/2551996996x.htm
王府井 天安门 南池子大街精装院子出租,段库胡同,38000,http://bj.ganji.com/fang1/2550946015x.htm
农科院两居室次卧出租, 魏公村租房,3000,http://bj.ganji.com/fang1/2652262733x.htm
中关村农科院两居室次卧出租, 魏公村租房,3000,http://bj.ganji.com/fang1/2569380889x.htm
尚品公寓2室1厅房东直租(包物业暖气),尚品小区,2900,http://bj.ganji.com/fang1/2538402486x.htm
商业街押一付一房有空调可洗衣做饭随时看房拎包入住无中 介费,马驹桥干部楼,700,http://bj.ganji.com/fang3/2629837301x.htm
为你而选为你为家 依翠园精装全齐两居室 南北通透 有钥匙,依翠园,6600,http://bj.ganji.com/fang1/2561227228x.htm
店长推荐！黄寺大街 阳光丽景 人定湖 精装朝南一居 可做两居,黄寺大街24号院,4900,http://bj.ganji.com/fang1/2527184871x.htm
西二旗地铁 智学苑 上地9街 中关村软件园 辉煌 百度联想,智学苑,4600,http://bj.ganji.com/fang1/2546500654x.htm
临近大红门服装城，交通便利,南苑北里住宅小区,700,http://bj.ganji.com/fang1/2006140538x.htm
"个人转租,租金月付,需要的抓紧", 大屯租房,2600,http://bj.ganji.com/fang3/2569194097x.htm
清河安宁庄小米公司五彩城附近南向开间个人直租(中介勿扰), 清河租房,4500,http://bj.ganji.com/fang1/2561246085x.htm
"公寓,首次出租", 张家湾租房,120000,http://bj.ganji.com/fang1/2652261788x.htm
科技园附近望京花园东区押一付一采光好看房随时价位可谈,望京花园东区,2500,http://bj.ganji.com/fang3/2563947739x.htm
为你而选为你为家 两居室 大西洋新城E区 高端楼盘,大西洋新城E区,13500,http://bj.ganji.com/fang1/2646852200x.htm
为你而选为你为家 世安家园 精装一居 临地铁 交通便利,世安家园,5400,http://bj.ganji.com/fang1/2648449295x.htm
为你而选为你为家 开发上统一装修 09年社区 看房随时,远洋万和城,13000,http://bj.ganji.com/fang1/2533074915x.htm
为你而选为你为家 德胜门 积水潭 短租7个月 家具齐拎包住,德胜里一区,6000,http://bj.ganji.com/fang1/2583678989x.htm
主卧带独立卫生间 常营地铁 个人租无, 常营租房,2500,http://bj.ganji.com/fang3/2559367446x.htm
"公寓直租,绝非中介,诚心,客户至上,服务到位!", 宋家庄租房,2600,http://bj.ganji.com/fang1/2561245905x.htm
个人出租 中介勿扰!, 呼家楼租房,7500,http://bj.ganji.com/fang1/2368854758x.htm
西直门 地铁 卧室出租,红联村,2560,http://bj.ganji.com/fang3/2524081245x.htm
西直门 积水潭 北邮 北师大,文慧园10号院,6200,http://bj.ganji.com/fang1/2563002289x.htm
广顺北大街彩虹桥附近望京西园二区精装一居出租5700,望京西园二区,5700,http://bj.ganji.com/fang1/2553996172x.htm
2U香花畦 3室 8800元，家电家具全齐拎包入住,2U香花畦,8800,http://bj.ganji.com/fang1/2553984997x.htm
南北通透一居室业主出租，干净整洁阳光房随时入住,京旺家园,3700,http://bj.ganji.com/fang1/2541868083x.htm
业主直租 中关村南大街40号院精装2居整租, 白石桥租房,7000,http://bj.ganji.com/fang1/2652261566x.htm
金来公寓 刘庄 1室1厅 51 平 永葆健职工家属院, 北关环岛租房,1900,http://bj.ganji.com/fang1/2652247352x.htm
"单间公寓,低价出租,押一付一,可单租可承包,可办理居住证!!", 不限租房,500,http://bj.ganji.com/fang1/2582980283x.htm
世界公园 独栋1700平 花园别墅 新装空房 可办公,国际花园,160000,http://bj.ganji.com/fang1/2524858371x.htm
天洋城 大俩居室 家具家电齐全 拎包入住,天洋城,2100,http://bj.ganji.com/fang1/2356442331x.htm
六道口学院路城华园精选大一居开间,城华园,4800,http://bj.ganji.com/fang3/2546121550x.htm
久润东区 独立四居 精装修家电齐全 南北通透,久润东区,3500,http://bj.ganji.com/fang1/2531667210x.htm
女生合租，无管理费，无 中 介 费！,定海园府东苑,1400,http://bj.ganji.com/fang3/2569104338x.htm
房山区良乡南肖庄村, 良乡租房,200,http://bj.ganji.com/fang1/2648028335x.htm
直租!金台路两室一厅次卧出租!, 甜水园租房,2600,http://bj.ganji.com/fang3/2542795119x.htm
名佳花园二区出租房屋, 北七家租房,4000,http://bj.ganji.com/fang1/2545023354x.htm
马驹桥北门口 业主直租新装公寓 亦庄线同济南路 可月付, 马驹桥租房,1000,http://bj.ganji.com/fang1/2600040029x.htm
万科两居室，精装修，家电全齐，近地铁,万科城市花园,5500,http://bj.ganji.com/fang1/2475055852x.htm
精装地铁房 ，免费无线上网，精装全齐，时尚装修真实拍摄,华业东方玫瑰,1330,http://bj.ganji.com/fang3/2528027377x.htm
出租.燕郊.燕顺路.青年新城.精装修.拎包入住,青年新城,1600,http://bj.ganji.com/fang1/2525955066x.htm
茶贸公寓 情侣小窝 重点房源 马连道家乐福 商住抢租！,茶贸国际中心,3100,http://bj.ganji.com/fang1/2545371271x.htm
为你而选为你为家 三山新新家园,三山新新家园,6500,http://bj.ganji.com/fang1/2592496112x.htm
西二旗软件园 后厂村 唐家岭 航天城 小牛坊 北清创意园月付,西二旗,1000,http://bj.ganji.com/fang3/2541579534x.htm
三合南里小区 精装全齐2居室 南北通透 随时看房,三合南里,2800,http://bj.ganji.com/fang1/2535560241x.htm
中加荣园 整租2室 价格便宜 家电齐全 拎包入住 交通便捷, 密云租房,1700,http://bj.ganji.com/fang1/2545998058x.htm
上地西北旺马连洼西二旗菊园竹园东旭园东馨园菊园小区精装合租, 清河租房,1500,http://bj.ganji.com/fang1/2538299818x.htm
东三环双井苹果社区精装朝东卧室 精装修 随时看房,苹果社区,2830,http://bj.ganji.com/fang3/2534724105x.htm
温馨家园一居，1800中装全齐，随时看房,温馨家园(亦庄),1800,http://bj.ganji.com/fang1/2516468412x.htm
加州水郡 精准纯南向两居室 家电齐全拎包入住, 良乡租房,3200,http://bj.ganji.com/fang1/2541259533x.htm
菜户营桥 财富西环 鹏润雅园 精装单间 拎包入住 随时可看,鹏润家园,1450,http://bj.ganji.com/fang3/2515144470x.htm
地铁14号线春风雅筑精装单间出租拎包入住不要等待,春风雅筑,1890,http://bj.ganji.com/fang3/2544288226x.htm
【自如友家】石景山区石景山其它西山奥园4居室-南卧,西山奥园,1430,http://bj.ganji.com/fang3/1895737223x.htm
【自如友家】朝阳区垡头垡头北里2居室-南卧,垡头北里,2190,http://bj.ganji.com/fang3/1895736881x.htm
中关村商圈 远中悦来精装两居出租 紧邻微软新东方 可短租,远中悦莱国际酒店公寓,10500,http://bj.ganji.com/fang1/2558106126x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-It5zod1nUitsty_CHTEDhBSfPeLMnkYQ08JaSncgafca-QUc6hx4JL6RXwxOpWeaj4UwSZrSwzvECHxHhx7xengA&trackkey=4e91a03a8d6eaf0d3396e0213debd0f9
为你而选为你为家 车公庄西路38号院 电梯房 拎包入住,车公庄西路38号院,7000,http://bj.ganji.com/fang1/2644602893x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itc-lLDtDrfZe75UN8_HP_FEF7Swu4NrQRCqIvC6mtpgVXdUdwcblOUmt8GFtgjQGbsF0_CC_QQPFrfBhbYI0Bm-7hi04Sslop&trackkey=1b85c606f97b8003b37f6837f13d5cc9
小西天北邮北师大学院南路精装南北二居 可月付装修好楼层低,学院南路乙12号院,6390,http://bj.ganji.com/fang1/2547701026x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itb7W4R-_Zqsly_CHTEDhBSa2qjbB-5DYoZHbaiMsGyU-QUc6hx4JL6Xyw7hh8NxxwUwSZrSwzvEBnfkidH-1zew&trackkey=bd8848f5b718bf3079eb4966f7249c54
为你而选为你为家 中信锦园东西通透两居 看房方便有钥匙 空房,中信锦园,12000,http://bj.ganji.com/fang1/2523893308x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItDptBtDeYAKJYdtZgunq8u_PeLMnkYQ08lL0Ec1O5e2aQUc6hx4JL6e-q4NRFa34MUwSZrSwzvEBjRuhZbQdbEw&trackkey=53f4b900f1d823f1cdc32aa2d181081d
为你而选为你为家 华茂国际公寓 精装一居 为你而来,国贸华贸国际公寓,13000,http://bj.ganji.com/fang1/2551473732x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItR9Kcz4nLvSfRk0FBiAG09EF7Swu4NrQRBwnPZCFv-_ZXdUdwcblOUkBm1qZF1xG-sF0_CC_QQPFAZtamRdcRvu7hi04Sslop&trackkey=9e84fe2ae09d52545a43a2b6842bd5b6
押一付一、魏公村地铁站附近、堵门独户独立卫生间没有厨房随时看,魏公村9号院,3300,http://bj.ganji.com/fang1/2543945533x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItZX5cmYeDRnRNz19P-JBkw6OJxzntlkvq9mohoiNWyvuQUc6hx4JL6VqWmALS6VnWUwSZrSwzvEA8OnfwHTFF5w&trackkey=b10039082663b3de190fd373c5dcf3be
四惠爱这城双卫全南大两居拎包住 都会华庭东恒时代远洋天地随时,爱这城二期,9000,http://bj.ganji.com/fang1/2538019443x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itbv_frW1h2BhI5HkwejowWvPeLMnkYQ087sWc3cd6IhqQUc6hx4JL6ZY3b-UZYVvW2CdAyBmmPmWWN2_lGWFb1mzf6nbWJEzb&trackkey=ef9b15de7570f8743ee138a3ca2a4b74
13号线柳芳 国展 和平东桥 光熙家园 和平街精装2居出租,和平街十五区,5600,http://bj.ganji.com/fang1/2649047480x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItXs7Snps5L0FOW1-D_yBa5smIoCqUoclQTKBJtAfLmViQUc6hx4JL6ZlGNU9hkoFtUwSZrSwzvECYKHvGAuJnjQ&trackkey=f30de65f22dd7e4f45bfe0a5006b3b5e
为你而选为你为家 精装修 高层 看房方便 诚意出租, 朝外租房,55000,http://bj.ganji.com/fang1/2642621810x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItgOXgjdLg7Vi_F5Z9GCI29vPeLMnkYQ08qVaaIdbrWTyQUc6hx4JL6VXJ9aPhCqjMUwSZrSwzvEDizmrX7qdv4g&trackkey=e1c114fd904478582b08427f526bacea
有钥匙房源，随时可看，东亚上北1室诚心出租,东亚上北中心,4300,http://bj.ganji.com/fang1/2561034753x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-IteQTcc5JO_hPLNy11LNfRHQKGJy_rVr5fUQ5Ua7FhYrGQUc6hx4JL6aIhWSIC44vzUwSZrSwzvEChvjY1B9pxkA&trackkey=c51550c8fda92e2349078bf57145023c
为你而选为你为家 积水潭地铁 五月华庭精装一居电梯房,五月华庭,4700,http://bj.ganji.com/fang1/2568321766x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItnPFNPmnhrpMEBgH01O44V_PeLMnkYQ08SchC5h6Rq1aQUc6hx4JL6ULVArMWk5cE2CdAyBmmPmVC1QKzFpOXBGzf6nbWJEzb&trackkey=1b0effaac3d8fcf75a1983106ea23085
为你而选为你为家 新街口 冠英园南北两居室 带电梯,冠英园小区,13000,http://bj.ganji.com/fang1/2561568787x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-It6d4AmHeWWl3kthUWDvKOrPPeLMnkYQ08MtgyoSd0gsGQUc6hx4JL6ZnRwTrJ1JAHUwSZrSwzvEAfnHxYraB1jw&trackkey=81f18aefbf6a3c3952f94c2602f1aaaa
青塔 岳各庄 梅市口路 珠江峰景精装全齐三室两厅两卫随时看房,珠江峰景,6000,http://bj.ganji.com/fang1/2529044215x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItekeB4RMTiB7mhvG5KBbrABWktHlinaC8HNlgRQdJd4WQUc6hx4JL6ajs7fUAgGld2CdAyBmmPmWo7O31AIBpXWzf6nbWJEzb&trackkey=dc754ee7a0fd2c75ab3677205a295f77
邻近玉泉路地铁走路5到10分 婚房初次出租 家电齐全拎包入住,玉泉路11号院,4200,http://bj.ganji.com/fang1/2566185619x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItVUCbQmLwZ3j1kHh-psT5pq2qjbB-5DYo4pX17jnErhqQUc6hx4JL6X8n11bVbQCZsF0_CC_QQPFMFZn8E2EnCF66BJY5Wkql&trackkey=f0324294d7153cde4d10712cc62f61ff
菜户营 万润风景朝南向温馨精装一居室 家私齐全 拎包入住,万润风景,3500,http://bj.ganji.com/fang1/2556211188x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItRlY4FtF-mnbFx0BUGR-tSPPeLMnkYQ08LAK1fKN3nDmQUc6hx4JL6eNgPJBTFW762CdAyBmmPmXjYDyQUxVu-mzf6nbWJEzb&trackkey=a8b85166d5e34839922bc126233e2510
地铁6号线物资学院精装公寓独立厨卫一居可月付, 常营租房,1000,http://bj.ganji.com/fang1/2394753800x.htm
商住两用房屋出租, 花市租房,17000,http://bj.ganji.com/fang1/2534244867x.htm
"个人公寓房东直租,价格优惠,交通便利,", 十八里店租房,850,http://bj.ganji.com/fang1/2627113730x.htm
五道口西王庄 清华大学 王庄路矿业大学 精装一居 只此一套,西王庄小区,5000,http://bj.ganji.com/fang1/2568821773x.htm
"店长推荐!学院路 五道口 地铁房出租,居住舒适,干净整洁",北京语言大学宿舍,5500,http://bj.ganji.com/fang1/2651325632x.htm
管庄 远洋一方林语苑一居室 拎包入住,远洋一方林语苑,3600,http://bj.ganji.com/fang1/2560229994x.htm
宏福苑房源出租, 北七家租房,1200,http://bj.ganji.com/fang1/2523378946x.htm
南楼天竺新村 精品2居复式3600精装修 干净整洁拎包即住,天竺新村,3600,http://bj.ganji.com/fang1/2650310780x.htm
精装小两居 临近地铁 家具家电齐全 拎包入住,劲松二区,4300,http://bj.ganji.com/fang1/2650215836x.htm
(中介不租)北京朝阳区双井富力城A1座2615室开间, 双井租房,7500,http://bj.ganji.com/fang1/2545185115x.htm
明天城一居室精装修,明天第一城6号院,5000,http://bj.ganji.com/fang1/2565535438x.htm
